Brand,Description,Size,Annual_Demand,PurchasePrice,Holding_Cost,EOQ,ABC_Category,Review_Frequency,Safety_Stock_Level,Inventory_Strategy
38852,Salmon Creek Cab Svgn,750mL,36,3.28,0.656,234.2606428329091,C,Quarterly,Low,"Simple control, bulk ordering"
38853,Salmon Creek Chard Cal,750mL,36,3.39,0.678,230.42861179277057,C,Quarterly,Low,"Simple control, bulk ordering"
38859,Inniskillin Icewn Ngra Vidal,375mL,35,32.46,6.492000000000001,73.42513718188533,C,Quarterly,Low,"Simple control, bulk ordering"
38888,Justin Cab Svgn Paso Robles,750mL,709,16.88,3.376,458.2704969133756,A,Weekly,High,"Tight control, frequent replenishment"
38889,Justin Justification Paso R,750mL,18,21.7,4.34,64.40081861116377,C,Quarterly,Low,"Simple control, bulk ordering"
38897,L Martini RSV Cab Svgn Alex,750mL,66,18.49,3.698,133.59448015204717,C,Quarterly,Low,"Simple control, bulk ordering"
38898,L Martini Cab Svgn Napa,750mL,233,20.13,4.026,240.56978232708724,B,Monthly,Medium,Moderate control
38899,L Martini Cab Svgn Sonoma,750mL,1914,7.28,1.4560000000000002,1146.5428206397,A,Weekly,High,"Tight control, frequent replenishment"
38945,Franzia Sangria Fruity Red,5L,23,9.73,1.9460000000000002,108.71575845139883,C,Quarterly,Low,"Simple control, bulk ordering"
38946,Bully Hill Sweet Walter Rd,750mL,656,5.59,1.118,766.0039654820125,B,Monthly,Medium,Moderate control
38950,Corvo Sicily Nero D'Avola,750mL,184,6.8,1.36,367.82348707914076,C,Quarterly,Low,"Simple control, bulk ordering"
38952,Nora Albarino Rias Baixas,750mL,25,10.2,2.04,110.70186069251191,C,Quarterly,Low,"Simple control, bulk ordering"
38953,Aldial Naia Rueda White,750mL,39,8.27,1.654,153.5552081002261,C,Quarterly,Low,"Simple control, bulk ordering"
39013,JJ Prum Bernkasteler Bads 11,750mL,1,17.64,3.5280000000000005,16.835875742536846,C,Quarterly,Low,"Simple control, bulk ordering"
39062,Shelton Wild Thing Znfdl,750mL,125,12.41,2.482,224.41615538490927,C,Quarterly,Low,"Simple control, bulk ordering"
39087,Corbett Canyon Pnt Grigio,3L,1475,6.66,1.332,1052.3104852453753,A,Weekly,High,"Tight control, frequent replenishment"
39098,Tohu Pnt Nr Marlboro,750mL,3,14.76,2.952,31.878835653166913,C,Quarterly,Low,"Simple control, bulk ordering"
39104,Olivier Chablis Savary,750mL,22,8.78,1.756,111.93066516419988,C,Quarterly,Low,"Simple control, bulk ordering"
39107,Antinori Bolgheri Guado,750mL,8,61.18,12.236,25.569678021609896,C,Quarterly,Low,"Simple control, bulk ordering"
39110,Gekkeikan Sake Horin,300mL,59,7.92,1.584,192.99604852813633,C,Quarterly,Low,"Simple control, bulk ordering"
39111,Gekkeikan Sake Cap Ace,180mL,24,2.02,0.404,243.73333911071623,C,Quarterly,Low,"Simple control, bulk ordering"
39146,Matua Svgn Bl Marlboro,750mL,1143,6.53,1.306,935.5166616346384,A,Weekly,High,"Tight control, frequent replenishment"
39209,Barefoot Syrah Cal,1.5L,39,7.53,1.5060000000000002,160.92362891331243,C,Quarterly,Low,"Simple control, bulk ordering"
39219,Masi Masianco Pnt Grg/Verd,750mL,35,9.08,1.816,138.82769087362925,C,Quarterly,Low,"Simple control, bulk ordering"
39228,Eponymous Cab Svgn Napa,750mL,22,29.79,5.958,60.76606179877378,C,Quarterly,Low,"Simple control, bulk ordering"
39234,Vidal Jackson-Triggs RSV Icw,187mL,15,13.42,2.684,74.7574318811214,C,Quarterly,Low,"Simple control, bulk ordering"
39254,Las Rocas Garnacha San Alej,750mL,597,6.9,1.3800000000000001,657.7299564807535,B,Monthly,Medium,Moderate control
39256,Schmitt Sohne Relax Mosel,750mL,560,5.16,1.032,736.6380786483472,B,Monthly,Medium,Moderate control
39282,Concannon Petite Sirah Cntrl,750mL,110,6.84,1.368,283.56543640780023,C,Quarterly,Low,"Simple control, bulk ordering"
39285,Dow LBV Port,750mL,17,16.89,3.378,70.94056418670829,C,Quarterly,Low,"Simple control, bulk ordering"
39334,Michael David Chard,750mL,33,10.45,2.09,125.65617248750866,C,Quarterly,Low,"Simple control, bulk ordering"
39335,Phillips Seven Deadly Znfdl,750mL,3415,8.75,1.75,1396.935421352244,A,Weekly,High,"Tight control, frequent replenishment"
39346,Salmon Creek Wh Znfdl Cal,750mL,12,3.44,0.6880000000000001,132.06763594884356,C,Quarterly,Low,"Simple control, bulk ordering"
39348,Sterling Vintners Cltn Pnt N,750mL,1386,6.5,1.3,1032.5472609783274,A,Weekly,High,"Tight control, frequent replenishment"
39356,Bota Box Chard Cal,3L,585,11.56,2.3120000000000003,503.0185698966785,A,Weekly,High,"Tight control, frequent replenishment"
39357,Bota Box Merlot Cal,3L,156,11.33,2.266,262.3809779340752,B,Monthly,Medium,Moderate control
39358,Bota Box Shiraz Cal,3L,113,11.03,2.206,226.32705256659312,C,Quarterly,Low,"Simple control, bulk ordering"
39384,F Coppola Diamond Pnt Nr,750mL,856,8.96,1.7920000000000003,691.1429457272724,A,Weekly,High,"Tight control, frequent replenishment"
39400,Claret Ramey Napa Valley,750mL,10,26.34,5.268000000000001,43.56895232481328,C,Quarterly,Low,"Simple control, bulk ordering"
39410,Mirassou Cab Svgn Cal,750mL,392,6.12,1.2240000000000002,565.9164584181102,B,Monthly,Medium,Moderate control
39411,Mirassou Chard Cntrl Coast,750mL,467,5.84,1.168,632.3201460678663,B,Monthly,Medium,Moderate control
39412,Mirassou Merlot Cal,750mL,273,5.88,1.176,481.8120558297158,B,Monthly,Medium,Moderate control
39413,Mirassou Pnt Nr Cntrl Coast,750mL,1588,5.06,1.012,1252.6651429948502,A,Weekly,High,"Tight control, frequent replenishment"
39434,Cambas Nemea RSV Attica Rd,750mL,12,9.73,1.9460000000000002,78.52703595022842,C,Quarterly,Low,"Simple control, bulk ordering"
39437,Columbia Crest Two Cab Svgn,750mL,68,4.51,0.902,274.568801227559,C,Quarterly,Low,"Simple control, bulk ordering"
39450,Ponzi Willamette Pnt Nr,750mL,47,23.8,4.760000000000001,99.36774919374963,C,Quarterly,Low,"Simple control, bulk ordering"
39456,Charles Heidsieck Brut Rose,750mL,12,42.2,8.440000000000001,37.70677588799258,C,Quarterly,Low,"Simple control, bulk ordering"
39461,Stags Leap SLV Cab Svgn,750mL,12,69.07,13.814,29.473444722751783,C,Quarterly,Low,"Simple control, bulk ordering"
39470,Barefoot Syrah Cal,750mL,30,3.22,0.6440000000000001,215.8329236508578,C,Quarterly,Low,"Simple control, bulk ordering"
39471,Acorn Dolcetto Alegria RRV,750mL,14,19.86,3.972,59.36895408344954,C,Quarterly,Low,"Simple control, bulk ordering"
39472,Acorn Sangiovese Alegria RRV,750mL,21,18.06,3.612,76.24928516630233,C,Quarterly,Low,"Simple control, bulk ordering"
39473,Acorn Cve Alegria Russ Syrah,750mL,28,18.49,3.698,87.01528806451027,C,Quarterly,Low,"Simple control, bulk ordering"
39479,Barefoot Premium X-Dry,750mL,657,5.29,1.058,788.0247374083416,B,Monthly,Medium,Moderate control
39491,Flag Hill Red Raspberry Fru,750mL,99,8.1,1.62,247.2066162365221,C,Quarterly,Low,"Simple control, bulk ordering"
39512,Jacobs Crk Cab/Merlot,750mL,2,4.69,0.9380000000000002,46.17570965396101,C,Quarterly,Low,"Simple control, bulk ordering"
39517,J Lohr Seven Oaks Cab Svgn,1.5L,79,20.39,4.078,139.1841991561985,B,Monthly,Medium,Moderate control
39518,J Lohr Riverstone Chard,1.5L,46,16.23,3.2460000000000004,119.04321794522942,C,Quarterly,Low,"Simple control, bulk ordering"
39523,Cloudy Bay Svgn Bl Marlboro,750mL,290,15.53,3.106,305.56124667051347,B,Monthly,Medium,Moderate control
39550,Aquinas Cab Svgn,750mL,34,8.6,1.72,140.5967348855055,C,Quarterly,Low,"Simple control, bulk ordering"
39574,Morgan Winery Double L Chard,750mL,5,16.55,3.3100000000000005,38.86610371682358,C,Quarterly,Low,"Simple control, bulk ordering"
39575,Morgan Winery Double L Pnt N,750mL,8,30.61,6.122,36.149170058472535,C,Quarterly,Low,"Simple control, bulk ordering"
39577,Aquinas Napa Chard,750mL,19,9.45,1.89,100.26420125303973,C,Quarterly,Low,"Simple control, bulk ordering"
39581,Capostrano Montepulciano Abr,750mL,21,4.63,0.926,150.5927811853556,C,Quarterly,Low,"Simple control, bulk ordering"
39593,Redwood Creek Pnt Nr Cal,1.5L,1203,6.33,1.266,974.8009883174333,A,Weekly,High,"Tight control, frequent replenishment"
39598,R M Woodbridge Cab Svgn Cal,187mL 4 Pk,182,4.76,0.952,437.2373160976031,C,Quarterly,Low,"Simple control, bulk ordering"
39599,R M Woodbridge Chard Cal,187mL 4 Pk,250,4.51,0.902,526.4616439283267,C,Quarterly,Low,"Simple control, bulk ordering"
39600,R M Woodbridge Merlot Cal,187mL 4 Pk,87,4.54,0.908,309.53994568321593,C,Quarterly,Low,"Simple control, bulk ordering"
39601,R M Woodbridge Wh Znfdl Cal,187mL 4 Pk,10,4.69,0.9380000000000002,103.2520256955501,C,Quarterly,Low,"Simple control, bulk ordering"
39631,Red Truck Cal,750mL,359,5.44,1.088,574.4242641933902,B,Monthly,Medium,Moderate control
39648,Ch Ste Michelle Indn W Chard,750mL,151,9.03,1.806,289.1542637786119,C,Quarterly,Low,"Simple control, bulk ordering"
39652,Sutter Home Pnt Grigio Cal,187mL 4 Pk,153,3.89,0.778,443.4614951564288,C,Quarterly,Low,"Simple control, bulk ordering"
39654,Sutter Home Pnt Grigio Cal,1.5L,317,6.75,1.35,484.57694416347834,B,Monthly,Medium,Moderate control
39665,Alice White Lexia Muscato,750mL,3,5.06,1.012,54.44655064804708,C,Quarterly,Low,"Simple control, bulk ordering"
39681,Jaume Serra Cristalino Brut,187mL,82,2.64,0.528,394.08505465575615,C,Quarterly,Low,"Simple control, bulk ordering"
39689,Hahn Meritage Central Coast,750mL,56,8.66,1.7320000000000002,179.81257884361875,C,Quarterly,Low,"Simple control, bulk ordering"
39691,Smith & Hook Lucia Cab Svgn,750mL,375,13.79,2.758,368.73851551049654,A,Weekly,High,"Tight control, frequent replenishment"
39708,R Mondavi Pvt Sln Pnt Grigio,750mL,598,4.72,0.944,795.9111610419761,B,Monthly,Medium,Moderate control
39716,Ravenswood Vntrs Blnd Shiraz,750mL,154,5.4,1.08,377.6143437325873,C,Quarterly,Low,"Simple control, bulk ordering"
39717,Estancia Pnt Grigio Cal,750mL,356,4.9,0.9800000000000001,602.7149459922567,B,Monthly,Medium,Moderate control
39718,Calera Mills Vyd Pnt Nr,750mL,1,40.53,8.106,11.106998169600173,C,Quarterly,Low,"Simple control, bulk ordering"
39736,Krupp Bros Veraison Red,750mL,2,31.99,6.398,17.680432313071925,C,Quarterly,Low,"Simple control, bulk ordering"
39750,Red Diamond Merlot Wash,750mL,558,5.13,1.026,737.4684055082,B,Monthly,Medium,Moderate control
39764,Grahams 10-Yr Tawny Port,750mL,39,18.29,3.658,103.25484829299178,C,Quarterly,Low,"Simple control, bulk ordering"
39765,Grahams 20-Yr Tawny Port,750mL,3,33.78,6.756,21.07248759805448,C,Quarterly,Low,"Simple control, bulk ordering"
39774,Merriam Cab Svgn Dry Creek,750mL,78,18.11,3.622,146.74829982261556,C,Quarterly,Low,"Simple control, bulk ordering"
39775,Bogle Svgn Bl Cal,750mL,268,5.84,1.168,479.0115393124894,B,Monthly,Medium,Moderate control
39797,Steele Catfish Znfdl,750mL,5,16.21,3.2420000000000004,39.27159107440281,C,Quarterly,Low,"Simple control, bulk ordering"
39798,R M Woodbridge Pnt Grigio,187mL 4 Pk,62,4.69,0.9380000000000002,257.0954706397103,C,Quarterly,Low,"Simple control, bulk ordering"
39834,Kenwood Cab Svgn Sonoma,375mL,1,6.03,1.2060000000000002,28.795614186045334,C,Quarterly,Low,"Simple control, bulk ordering"
39840,Kenwood Cve Brut Yulupa Spa,750mL,12,5.95,1.1900000000000002,100.41928905068676,C,Quarterly,Low,"Simple control, bulk ordering"
39841,Kenwood Yulupa Cab Svgn Cal,750mL,62,5.84,1.168,230.39572865142688,C,Quarterly,Low,"Simple control, bulk ordering"
39842,Kenwood Yulupa Chard Cal,750mL,32,5.99,1.1980000000000002,163.43556928908737,C,Quarterly,Low,"Simple control, bulk ordering"
39843,Kenwood Yulupa Merlot Cal,750mL,24,6.16,1.2320000000000002,139.57263155977063,C,Quarterly,Low,"Simple control, bulk ordering"
39923,Sterling Vintner Clt Svgn Bl,750mL,274,6.55,1.31,457.3404698291104,B,Monthly,Medium,Moderate control
39971,Ch Montelena Cab Svgn Napa,750mL,158,25.33,5.066,176.60213546804934,A,Weekly,High,"Tight control, frequent replenishment"
39974,Loimer Lois Gruner Veltliner,750mL,31,9.26,1.852,129.37797690150913,C,Quarterly,Low,"Simple control, bulk ordering"
39977,Little Penguin Cab Svgn Ausl,1.5L,33,6.84,1.368,155.31518604934888,C,Quarterly,Low,"Simple control, bulk ordering"
39979,Little Penguin Chard Ausl,1.5L,214,7.84,1.568,369.43144402816426,B,Monthly,Medium,Moderate control
39981,Little Penguin Merlot Ausl,1.5L,29,7.99,1.598,134.71334234498525,C,Quarterly,Low,"Simple control, bulk ordering"
39983,Little Penguin Shiraz Ausl,1.5L,132,7.89,1.578,289.22342594276216,C,Quarterly,Low,"Simple control, bulk ordering"
39995,Tisdale Cab Svgn Cal,750mL,24,2.7,0.54,210.81851067789194,C,Quarterly,Low,"Simple control, bulk ordering"
39996,Tisdale Chard Cal,750mL,24,2.75,0.55,208.8931871468374,C,Quarterly,Low,"Simple control, bulk ordering"
39997,Tisdale Merlot Cal,750mL,60,2.61,0.522,339.0317518104052,C,Quarterly,Low,"Simple control, bulk ordering"
40051,Concannon Select Vyds Pnt Nr,750mL,407,4.54,0.908,669.505702337594,B,Monthly,Medium,Moderate control
40053,Campo Viejo Tempranillo,750mL,326,5.99,1.1980000000000002,521.6514164975398,B,Monthly,Medium,Moderate control
40054,Campo Viejo Tempranillo RSV,750mL,319,7.48,1.4960000000000002,461.77407259139943,B,Monthly,Medium,Moderate control
40055,Campo Viejo Gran RSV Rioja,750mL,161,10.52,2.104,276.6241358730805,B,Monthly,Medium,Moderate control
40096,Black Box Cab Svgn,3L,846,10.52,2.104,634.1066588144708,A,Weekly,High,"Tight control, frequent replenishment"
40097,Black Box Chard,3L,717,10.59,2.118,581.8306559311766,A,Weekly,High,"Tight control, frequent replenishment"
40098,Black Box Merlot Cal,3L,652,10.38,2.076,560.4154803333885,A,Weekly,High,"Tight control, frequent replenishment"
40114,M & R Prosecco Frizzante,750mL,343,6.66,1.332,507.4519755676467,B,Monthly,Medium,Moderate control
40136,Cakebread Merlot Napa,750mL,20,32.87,6.574,55.156937917418155,C,Quarterly,Low,"Simple control, bulk ordering"
40137,Dom Chandon Carneros Chard,750mL,2,13.07,2.6140000000000003,27.660638840895512,C,Quarterly,Low,"Simple control, bulk ordering"
40175,M & R Asti 4 Pak,187mL 4 Pk,191,8.21,1.6420000000000003,341.059465598449,C,Quarterly,Low,"Simple control, bulk ordering"
40193,Mark West Chard Sonoma Cnty,750mL,1256,4.83,0.9660000000000001,1140.2662142401107,A,Weekly,High,"Tight control, frequent replenishment"
40213,Gramona Gessami Penedes,750mL,9,9.73,1.9460000000000002,68.00640801679171,C,Quarterly,Low,"Simple control, bulk ordering"
40219,Fat Bastard Merlot,750mL,61,6.75,1.35,212.56807188565546,C,Quarterly,Low,"Simple control, bulk ordering"
40220,Bella Italia Pnt Grigio Ter,750mL,12,5.51,1.102,104.35177140809473,C,Quarterly,Low,"Simple control, bulk ordering"
40240,Beringer Classic Wh Zin Spkl,750mL,65,5.33,1.066,246.9323991623974,C,Quarterly,Low,"Simple control, bulk ordering"
40246,R Mondavi Pvt Sel Cab Svgn,375mL,11,3.56,0.7120000000000001,124.29576904403137,C,Quarterly,Low,"Simple control, bulk ordering"
40296,Choya Plum Wine,750mL,34,13.72,2.744,111.31338892485422,C,Quarterly,Low,"Simple control, bulk ordering"
40332,Terrazas RSV Malbec Mendoza,750mL,443,8.21,1.6420000000000003,519.415956093553,B,Monthly,Medium,Moderate control
40337,Da Vinci Chianti Tuscany,750mL,1455,6.57,1.314,1052.2860523988043,A,Weekly,High,"Tight control, frequent replenishment"
40365,Rochioli Pinot Noir RRV,750mL,1,49.34,9.868000000000002,10.066660671412762,C,Quarterly,Low,"Simple control, bulk ordering"
40366,Rochioli Svgn Bl RRV,750mL,7,26.89,5.378,36.07768157011891,C,Quarterly,Low,"Simple control, bulk ordering"
40424,Mionetto Il Prosecco Veneto,375mL,74,5.51,1.102,259.1343960355542,C,Quarterly,Low,"Simple control, bulk ordering"
40425,Mionetto Prosecco Brut,750mL,2073,6.42,1.284,1270.6242486700824,A,Weekly,High,"Tight control, frequent replenishment"
40454,Yellow Tail Cab/Merlot Ausl,1.5L,47,5.29,1.058,210.76868945288388,C,Quarterly,Low,"Simple control, bulk ordering"
40456,Moschofilero Boutari Mantnia,750mL,32,9.33,1.866,130.95412089433023,C,Quarterly,Low,"Simple control, bulk ordering"
40483,Drylands Svgn Bl Marlboro,750mL,127,10.2,2.04,249.5093223925397,C,Quarterly,Low,"Simple control, bulk ordering"
40513,Kim Crawford Pnt Nr,750mL,4,11.68,2.336,41.3802944301184,C,Quarterly,Low,"Simple control, bulk ordering"
40538,Phillips Incognito Lodi Rd,750mL,59,10.8,2.16,165.2719420071502,C,Quarterly,Low,"Simple control, bulk ordering"
40545,Whitehaven Svgn Bl Marlboro,750mL,1613,9.93,1.986,901.2132361875057,A,Weekly,High,"Tight control, frequent replenishment"
40559,McManis Cab Svgn Cal,750mL,395,7.23,1.4460000000000002,522.6541478163153,B,Monthly,Medium,Moderate control
40560,McManis River Jct Chard Cal,750mL,18,7.09,1.4180000000000001,112.66736492830195,C,Quarterly,Low,"Simple control, bulk ordering"
40561,McManis Merlot Cal,750mL,112,7.48,1.4960000000000002,273.61708674793647,C,Quarterly,Low,"Simple control, bulk ordering"
40566,Pascual Toso Cab Svgn Argn,750mL,18,7.23,1.4460000000000002,111.57120049584026,C,Quarterly,Low,"Simple control, bulk ordering"
40583,M Chiarlo Gavi Wh,750mL,28,7.33,1.4660000000000002,138.20126889090395,C,Quarterly,Low,"Simple control, bulk ordering"
40607,Recanati Galilee Merlot,750mL,4,11.25,2.25,42.16370213557839,C,Quarterly,Low,"Simple control, bulk ordering"
40608,Pinotage Southern Right,750mL,4,9.67,1.9340000000000002,45.478042248802524,C,Quarterly,Low,"Simple control, bulk ordering"
40621,Santa Margherita Prosecco V,750mL,260,10.52,2.104,351.53114298265524,B,Monthly,Medium,Moderate control
40658,Lemelson Theas Slctn Pnt Nr,750mL,43,20.54,4.108,102.3102180651829,C,Quarterly,Low,"Simple control, bulk ordering"
40666,Bolla Chianti,750mL,12,6.89,1.3780000000000001,93.31812717375041,C,Quarterly,Low,"Simple control, bulk ordering"
40667,Bolla Chianti,1.5L,3,8.6,1.72,41.76345347922784,C,Quarterly,Low,"Simple control, bulk ordering"
40766,Casa Julia Svgn Bl Manta,750mL,16,5.99,1.1980000000000002,115.56639933139752,C,Quarterly,Low,"Simple control, bulk ordering"
40771,Dom La Suffrene Bandol Rose,750mL,2,15.78,3.156,25.173668017796203,C,Quarterly,Low,"Simple control, bulk ordering"
40786,Morgan Winery Cd Crows Monte,750mL,176,9.8,1.9600000000000002,299.65967090575754,B,Monthly,Medium,Moderate control
40801,Sileni Sauvignon Blanc,750mL,174,7.33,1.4660000000000002,344.5146060459417,C,Quarterly,Low,"Simple control, bulk ordering"
40837,JJ Prum Graacher Himel Rsl K,750mL,21,19.73,3.946,72.95097604716581,C,Quarterly,Low,"Simple control, bulk ordering"
40926,Taylor Madeira NY,750mL,61,3.28,0.656,304.9390182939021,C,Quarterly,Low,"Simple control, bulk ordering"
40965,Wente Wetmore Cab Svgn,750mL,41,16.44,3.2880000000000003,111.66730217344674,C,Quarterly,Low,"Simple control, bulk ordering"
41003,Yaegaki Nigori Sake,720mL,17,14.28,2.856,77.15167498104596,C,Quarterly,Low,"Simple control, bulk ordering"
41030,Folie A Deux Cab Svgn,750mL,133,11.03,2.206,245.5404607399375,C,Quarterly,Low,"Simple control, bulk ordering"
41032,Folie A Deux Amador Znfdl,750mL,29,11.56,2.3120000000000003,111.99666332152805,C,Quarterly,Low,"Simple control, bulk ordering"
41033,Menage a Trois White,750mL,322,5.91,1.1820000000000002,521.938337114239,B,Monthly,Medium,Moderate control
41034,Menage a Trois Red,750mL,3780,5.26,1.052,1895.5621576556443,A,Weekly,High,"Tight control, frequent replenishment"
41062,Martin Ray Cab Svgn Napa,750mL,78,11.91,2.382,180.95743129130287,C,Quarterly,Low,"Simple control, bulk ordering"
41065,Martin Ray Chard RRV,750mL,66,11.18,2.236,171.8051065401541,C,Quarterly,Low,"Simple control, bulk ordering"
41070,Angeline Chard RRV,750mL,59,7.28,1.4560000000000002,201.3007154035425,C,Quarterly,Low,"Simple control, bulk ordering"
41072,Angeline Pnt Nr Rsv,750mL,685,8.16,1.6320000000000001,647.8660294820702,A,Weekly,High,"Tight control, frequent replenishment"
41081,Gramona Grand Cve Cava Spklg,750mL,7,12.16,2.4320000000000004,53.6496922049345,C,Quarterly,Low,"Simple control, bulk ordering"
41087,Wrongo Dongo Jumilla,750mL,24,4.19,0.8380000000000001,169.23243819795547,C,Quarterly,Low,"Simple control, bulk ordering"
41132,McManis Petite Sirah Cal,750mL,12,7.48,1.4960000000000002,89.56221510397981,C,Quarterly,Low,"Simple control, bulk ordering"
